Dystans (m),Wysokość (m),Szer. geograficzna,Dł. geograficzna
621.435852851331,8216.5654296875,27.99399004626866,86.93281613760624
624.9270655077992,8221.6796875,27.99400785496402,86.93278690155964
628.4182781642673,8226.78515625,27.9940256636532,86.93275766550336
631.9094908207355,8231.890625,27.99404347233619,86.93272842943742
635.4007034772036,8237.0048828125,27.994061281013,86.93269919336183
638.8919161336718,8242.1279296875,27.99407908968363,86.93266995727659
642.38312879014,8247.2607421875,27.99409689834808,86.93264072118166
645.8743414466081,8252.4013671875,27.99411470700634,86.93261148507709
649.3655541030762,8257.55078125,27.99413251565841,86.93258224896285
652.8567667595444,8262.7099609375,27.99415032430431,86.93255301283895
656.3479794160125,8267.8779296875,27.99416813294402,86.93252377670538
659.8391920724807,8273.0537109375,27.99418594157755,86.93249454056216
663.3304047289488,8278.2392578125,27.9942037502049,86.93246530440929
666.821617385417,8283.43359375,27.99422155882606,86.93243606824674
670.3128300418851,8288.6357421875,27.99423936744104,86.93240683207453
673.8040426983533,8293.84765625,27.99425717604984,86.93237759589267
677.2952553548215,8299.068359375,27.99427498465245,86.93234835970115
680.7864680112896,8304.2978515625,27.99429279324888,86.93231912349995
684.2776806677577,8309.5361328125,27.99431060183913,86.93228988728912
687.7688933242259,8314.783203125,27.9943284104232,86.9322606510686
691.2601059806941,8320.0390625,27.99434621900108,86.93223141483843
694.7513186371622,8325.3037109375,27.99436402757278,86.9322021785986
698.2425312936303,8330.5771484375,27.9943818361383,86.9321729423491
701.7337439500985,8335.859375,27.99439964469763,86.93214370608995
705.2249566065667,8341.150390625,27.99441745325078,86.93211446982113
708.7161692630348,8346.451171875,27.99443526179774,86.93208523354267
712.207381919503,8351.4541015625,27.99445307033853,86.93205599725452
715.6985945759711,8355.990234375,27.99447087887312,86.93202676095672
719.1898072324393,8360.4931640625,27.99448868740154,86.93199752464926
722.6810198889074,8364.962890625,27.99450649592378,86.93196828833214
726.1722325453756,8369.3994140625,27.99452430443983,86.93193905200536
729.6634452018437,8373.7373046875,27.99454211294969,86.93190981566892
733.1546578583119,8377.8232421875,27.99455992145338,86.93188057932281
736.6458705147801,8381.814453125,27.99457772995088,86.93185134296704
740.1370831712482,8385.7109375,27.9945955384422,86.93182210660162
743.6282958277163,8389.5126953125,27.99461334692733,86.93179287022653
747.1195084841845,8393.21875,27.99463115540629,86.93176363384177
750.6107211406527,8396.830078125,27.99464896387905,86.93173439744737
754.1019337971208,8400.3466796875,27.99466677234564,86.93170516104328
757.5931464535889,8403.767578125,27.99468458080604,86.93167592462956
761.0843591100571,8407.09375,27.99470238926026,86.93164668820616
764.5755717665253,8410.3251953125,27.99472019770829,86.9316174517731
768.0667844229934,8413.4619140625,27.99473800615015,86.9315882153304
771.5579970794615,8416.50390625,27.99475581458582,86.931558978878
775.0492097359297,8419.4501953125,27.9947736230153,86.93152974241596
778.5404223923979,8422.3017578125,27.99479143143861,86.93150050594426
782.0316350488661,8425.05859375,27.99480923985572,86.9314712694629
785.5228477053341,8427.7197265625,27.99482704826666,86.93144203297187
789.0140603618023,8430.287109375,27.99484485667141,86.9314127964712
792.5052730182705,8432.7587890625,27.99486266506998,86.93138355996085
795.9964856747387,8432.98046875,27.99488047346236,86.93135432344083
799.4876983312067,8432.88671875,27.99489828184857,86.93132508691116
802.9789109876749,8432.6630859375,27.99491609022859,86.93129585037184
806.4701236441431,8432.30859375,27.99493389860242,86.93126661382284
809.9613363006113,8431.8232421875,27.99495170697007,86.93123737726418
813.4525489570793,8431.208984375,27.99496951533154,86.93120814069587
816.9437616135475,8430.462890625,27.99498732368683,86.9311789041179
820.4349742700157,8429.587890625,27.99500513203593,86.93114966753025
823.9261869264839,8428.58203125,27.99502294037885,86.93112043093296
827.4173995829519,8427.4453125,27.99504074871559,86.93109119432599
830.9086122394201,8426.1787109375,27.99505855704614,86.93106195770937
834.3998248958883,8424.7822265625,27.99507636537051,86.93103272108308
837.8910375523565,8423.2548828125,27.9950941736887,86.93100348444713
841.3822502088246,8421.59765625,27.9951119820007,86.93097424780153
844.8734628652927,8419.8095703125,27.99512979030652,86.93094501114626
848.3646755217609,8417.8916015625,27.99514759860615,86.93091577448133
851.8558881782291,8415.8427734375,27.99516540689961,86.93088653780674
855.3471008346972,8413.6640625,27.99518321518687,86.93085730112249
858.8383134911653,8411.35546875,27.99520102346796,86.93082806442858
862.3295261476335,8408.916015625,27.99521883174286,86.930798827725
865.8207388041017,8406.130859375,27.99523664001158,86.93076959101177
869.3119514605698,8403.208984375,27.99525444827411,86.93074035428887
872.8031641170379,8400.251953125,27.99527225653046,86.9307111175563
876.2943767735061,8396.9794921875,27.99529006478064,86.93068188081408
879.7855894299743,8393.3203125,27.99530787302461,86.9306526440622
883.2768020864424,8389.6474609375,27.99532568126242,86.93062340730066
886.7680147429105,8385.9580078125,27.99534348949404,86.93059417052946
890.2592273993787,8382.2529296875,27.99536129771947,86.93056493374858
893.7504400558469,8378.533203125,27.99537910593872,86.93053569695806
897.241652712315,8374.7978515625,27.99539691415179,86.93050646015786
900.7328653687832,8371.046875,27.99541472235867,86.930477223348
904.2240780252513,8367.2802734375,27.99543253055937,86.93044798652849
907.7152906817195,8363.498046875,27.99545033875389,86.93041874969931
911.2065033381876,8359.701171875,27.99546814694222,86.93038951286049
914.6977159946558,8355.8876953125,27.99548595512437,86.93036027601198
918.1889286511239,8352.0595703125,27.99550376330034,86.93033103915383
921.6801413075921,8348.2158203125,27.99552157147012,86.930301802286
925.1713539640602,8344.3564453125,27.99553937963372,86.93027256540852
928.6625666205284,8340.4814453125,27.99555718779114,86.93024332852137
932.1537792769965,8336.591796875,27.99557499594237,86.93021409162456
935.6449919334647,8332.6865234375,27.99559280408742,86.93018485471809
939.1362045899328,8328.7646484375,27.99561061222628,86.93015561780196
942.627417246401,8324.828125,27.99562842035897,86.93012638087617
946.1186299028691,8320.876953125,27.99564622848546,86.93009714394071
949.6098425593373,8316.9091796875,27.99566403660577,86.93006790699559
953.1010552158054,8312.92578125,27.9956818447199,86.93003867004083
956.5922678722736,8308.927734375,27.99569965282785,86.93000943307638
960.0834805287418,8306.072265625,27.99571746092961,86.92998019610229
963.5746931852099,8303.3203125,27.9957352690252,86.92995095911851
967.065905841678,8300.6103515625,27.99575307711459,86.9299217221251
970.5571184981462,8297.9423828125,27.9957708851978,86.92989248512201
974.0483311546144,8295.31640625,27.99578869327483,86.92986324810926
977.5395438110825,8292.732421875,27.99580650134568,86.92983401108685
981.0307564675506,8290.1904296875,27.99582430941034,86.92980477405479
984.5219691240188,8287.6904296875,27.99584211746882,86.92977553701304
988.013181780487,8285.232421875,27.99585992552111,86.92974629996166
991.5043944369551,8282.8154296875,27.99587773356722,86.9297170629006
994.9956070934232,8280.44140625,27.99589554160715,86.92968782582989
998.4868197498914,8278.1337890625,27.99591334964089,86.9296585887495
1001.9780324063596,8275.984375,27.99593115766845,86.92962935165946
1005.4692450628277,8273.833984375,27.99594896568982,86.92960011455976
1008.9604577192958,8271.68359375,27.99596677370501,86.9295708774504
1012.451670375764,8269.533203125,27.99598458171403,86.92954164033137
1015.9428830322322,8267.3828125,27.99600238971685,86.92951240320268
1019.4340956887004,8265.232421875,27.9960201977135,86.92948316606433
1022.9253083451684,8263.08203125,27.99603800570395,86.92945392891632
1026.4165210016367,8260.931640625,27.99605581368822,86.92942469175864
1029.9077336581047,8258.7822265625,27.99607362166631,86.92939545459132
1033.3989463145729,8256.6318359375,27.99609142963822,86.92936621741431
1036.890158971041,8254.4814453125,27.99610923760394,86.92933698022765
1040.3813716275092,8252.0498046875,27.99612704556348,86.92930774303133
1043.8725842839774,8249.2861328125,27.99614485351683,86.92927850582535
1047.3637969404456,8246.5126953125,27.996162661464,86.92924926860971
1050.8550095969138,8243.7314453125,27.99618046940499,86.9292200313844
1054.346222253382,8240.9404296875,27.99619827733979,86.92919079414942
1057.83743490985,8238.1416015625,27.99621608526841,86.9291615569048
1061.328647566318,8235.3330078125,27.99623389319085,86.9291323196505
1064.8198602227862,8232.5166015625,27.9962517011071,86.92910308238655
1068.3110728792544,8229.6904296875,27.99626950901717,86.92907384511292
1071.8022855357226,8226.8564453125,27.99628731692106,86.92904460782965
1075.2934981921908,8224.0126953125,27.99630512481875,86.92901537053672
