Dystans (m),Wysokość (m),Szer. geograficzna,Dł. geograficzna
973.1684249609914,-397.6685791015625,31.76229145555977,35.54704865836427
976.4673009778082,-397.620849609375,31.76228945909579,35.54708343325541
979.7661769946252,-397.5731201171875,31.76228746262239,35.54711820814504
983.065053011442,-397.5253601074219,31.76228546613952,35.54715298303319
986.363929028259,-397.4776306152344,31.7622834696472,35.54718775791983
989.662805045076,-397.4299011230469,31.76228147314544,35.54722253280497
992.9616810618928,-397.3821716308594,31.76227947663424,35.54725730768861
996.2605570787098,-397.3344116210938,31.76227748011359,35.54729208257074
999.5594330955267,-397.2866821289062,31.7622754835835,35.54732685745138
1002.8583091123436,-397.2389526367188,31.76227348704395,35.54736163233051
1006.1571851291606,-397.1912231445312,31.76227149049496,35.54739640720816
1009.4560611459774,-397.1434631347656,31.76226949393652,35.5474311820843
1012.7549371627944,-397.0957336425781,31.76226749736865,35.54746595695893
1016.0538131796113,-397.0480041503906,31.76226550079132,35.54750073183207
1019.3526891964282,-397.0002746582031,31.76226350420454,35.5475355067037
1022.6515652132451,-396.9525451660156,31.76226150760832,35.54757028157384
1025.950441230062,-396.90478515625,31.76225951100266,35.54760505644247
1029.249317246879,-396.8598022460938,31.76225751438754,35.5476398313096
1032.5481932636958,-396.8627319335938,31.76225551776298,35.54767460617525
1035.8470692805129,-396.8656311035156,31.76225352112898,35.54770938103938
1039.1459452973297,-396.8685302734375,31.76225152448552,35.54774415590201
1042.4448213141466,-396.8714294433594,31.76224952783263,35.54777893076314
1045.7436973309636,-396.8743591308594,31.76224753117028,35.54781370562277
1049.0425733477805,-396.8772583007812,31.76224553449849,35.5478484804809
1052.3414493645973,-396.8801574707031,31.76224353781725,35.54788325533753
1055.6403253814144,-396.8830871582031,31.76224154112657,35.54791803019265
1058.9392013982313,-396.885986328125,31.76223954442644,35.54795280504629
1062.238077415048,-396.8888854980469,31.76223754771686,35.54798757989843
1065.5369534318652,-396.8917846679688,31.76223555099784,35.54802235474904
1068.835829448682,-396.8947143554688,31.76223355426937,35.54805712959817
1072.1347054654989,-396.8976135253906,31.76223155753146,35.5480919044458
1075.433581482316,-396.9005126953125,31.7622295607841,35.54812667929193
1078.7324574991328,-396.9034423828125,31.7622275640273,35.54816145413655
1082.0313335159497,-396.9063415527344,31.76222556726104,35.54819622897968
1085.3302095327665,-396.9092407226562,31.76222357048534,35.5482310038213
1088.6290855495836,-396.9121398925781,31.76222157370018,35.54826577866142
1091.9279615664004,-396.9150695800781,31.76221957690559,35.54830055350005
1095.2268375832173,-396.9349060058594,31.76221758010156,35.54833532833717
1098.5257136000344,-396.9924011230469,31.76221558328807,35.54837010317279
1101.8245896168512,-397.0496215820312,31.76221358646514,35.54840487800691
1105.123465633668,-397.1065673828125,31.76221158963276,35.54843965283953
1108.4223416504851,-397.1631774902344,31.76220959279094,35.54847442767065
1111.721217667302,-397.2195129394531,31.76220759593967,35.54850920250028
1115.0200936841188,-397.2755737304688,31.76220559907895,35.54854397732839
1118.318969700936,-397.331298828125,31.76220360220879,35.54857875215501
1121.6178457177527,-397.3867797851562,31.76220160532918,35.54861352698013
1124.9167217345696,-397.4419250488281,31.76219960844012,35.54864830180374
1128.2155977513867,-397.4967956542969,31.76219761154162,35.54868307662586
1131.5144737682035,-397.5513610839844,31.76219561463367,35.54871785144648
1134.8133497850204,-397.6056213378906,31.76219361771627,35.54875262626558
1138.1122258018372,-397.6596069335938,31.76219162078944,35.54878740108321
1141.4111018186543,-397.7132873535156,31.76218962385315,35.54882217589932
1144.7099778354711,-397.7666931152344,31.76218762690742,35.54885695071393
1148.008853852288,-397.8197937011719,31.76218562995223,35.54889172552704
1151.307729869105,-397.8725891113281,31.76218363298762,35.54892650033865
1154.606605885922,-397.9250793457031,31.76218163601354,35.54896127514876
1157.9054819027388,-397.977294921875,31.76217963903002,35.54899604995737
1161.2043579195558,-397.9986267089844,31.76217764203705,35.54903082476448
1164.5032339363727,-397.9966735839844,31.76217564503465,35.54906559957008
1167.8021099531895,-397.9953002929688,31.76217364802279,35.54910037437418
1171.1009859700066,-397.9945373535156,31.76217165100148,35.5491351491768
1174.3998619868235,-397.9943542480469,31.76216965397073,35.54916992397789
1177.6987380036403,-397.9947509765625,31.76216765693054,35.54920469877751
1180.9976140204574,-397.9957275390625,31.7621656598809,35.5492394735756
1184.2964900372742,-397.997314453125,31.76216366282181,35.54927424837221
1187.595366054091,-397.9994812011719,31.76216166575327,35.54930902316731
1190.8942420709081,-398.0069274902344,31.76215966867529,35.54934379796092
1194.193118087725,-398.0156555175781,31.76215767158787,35.54937857275301
1197.4919941045418,-398.0243835449219,31.76215567449099,35.54941334754361
1200.7908701213587,-398.0331115722656,31.76215367738467,35.54944812233271
1204.0897461381758,-398.0418395996094,31.7621516802689,35.5494828971203
1207.3886221549926,-398.0505676269531,31.7621496831437,35.54951767190639
1210.6874981718095,-398.0592956542969,31.76214768600904,35.549552446691
1213.9863741886265,-398.0680236816406,31.76214568886494,35.54958722147409
1217.2852502054434,-398.0767211914062,31.76214369171139,35.54962199625569
1220.5841262222602,-398.08544921875,31.76214169454838,35.54965677103579
1223.8830022390773,-398.0941772460938,31.76213969737594,35.54969154581438
1227.1818782558942,-398.0628967285156,31.76213770019405,35.54972632059147
1230.480754272711,-398.0229797363281,31.76213570300271,35.54976109536706
1233.779630289528,-397.9833679199219,31.76213370580194,35.54979587014115
1237.078506306345,-397.9440612792969,31.76213170859171,35.54983064491373
1240.3773823231618,-397.905029296875,31.76212971137203,35.54986541968481
1243.6762583399789,-397.8662719726562,31.76212771414292,35.54990019445441
1246.9751343567957,-397.8278503417969,31.76212571690434,35.54993496922249
1250.2740103736126,-397.7897033691406,31.76212371965633,35.54996974398907
1253.5728863904294,-397.7518615722656,31.76212172239887,35.55000451875416
1256.8717624072465,-397.7142944335938,31.76211972513196,35.55003929351774
1260.1706384240633,-397.6770324707031,31.76211772785561,35.55007406827982
1263.4695144408802,-397.6400756835938,31.76211573056981,35.55010884304041
1266.7683904576973,-397.6033935546875,31.76211373327456,35.55014361779948
1270.067266474514,-397.5670166015625,31.76211173596988,35.55017839255706
1273.366142491331,-397.5309448242188,31.76210973865574,35.55021316731314
1276.665018508148,-397.4951477050781,31.76210774133216,35.55024794206771
1279.9638945249649,-397.4596557617188,31.76210574399913,35.55028271682079
1283.2627705417817,-397.4244384765625,31.76210374665666,35.55031749157236
1286.5616465585988,-397.3895568847656,31.76210174930474,35.55035226632243
1289.8605225754156,-397.3586120605469,31.76209975194336,35.55038704107101
1293.1593985922325,-397.3749389648438,31.76209775457255,35.55042181581808
1296.4582746090496,-397.3915710449219,31.76209575719229,35.55045659056365
1299.7571506258664,-397.4084777832031,31.76209375980258,35.55049136530772
1303.0560266426833,-397.4256896972656,31.76209176240343,35.55052614005029
1306.3549026595003,-397.4432067871094,31.76208976499484,35.55056091479135
1309.6537786763172,-397.4609985351562,31.76208776757678,35.55059568953092
1312.952654693134,-397.4790954589844,31.76208577014929,35.55063046426899
1316.2515307099509,-397.4974975585938,31.76208377271236,35.55066523900555
1319.550406726768,-397.5161743164062,31.76208177526597,35.55070001374061
1322.8492827435848,-397.53515625,31.76207977781014,35.55073478847417
1326.1481587604017,-397.554443359375,31.76207778034486,35.55076956320624
1329.4470347772187,-397.5740051269531,31.76207578287014,35.55080433793679
1332.7459107940356,-397.5938720703125,31.76207378538598,35.55083911266585
1336.0447868108524,-397.6140441894531,31.76207178789236,35.55087388739341
1339.3436628276695,-397.6344909667969,31.7620697903893,35.55090866211946
1342.6425388444864,-397.6552429199219,31.76206779287679,35.55094343684402
1345.9414148613032,-397.6763000488281,31.76206579535483,35.55097821156707
1349.2402908781203,-397.6976318359375,31.76206379782344,35.55101298628863
1352.5391668949371,-397.7192687988281,31.76206180028259,35.55104776100868
1355.838042911754,-397.7553100585938,31.7620598027323,35.55108253572723
1359.136918928571,-397.8204956054688,31.76205780517256,35.55111731044427
1362.435794945388,-397.8856811523438,31.76205580760338,35.55115208515982
1365.7346709622047,-397.9508666992188,31.76205381002475,35.55118685987387
1369.0335469790216,-398.0160827636719,31.76205181243667,35.55122163458641
1372.3324229958387,-398.0812683105469,31.76204981483915,35.55125640929745
1375.6312990126555,-398.1464538574219,31.76204781723218,35.551291184007
1378.9301750294724,-398.2116394042969,31.76204581961576,35.55132595871504
